eventId,entrantId,positionOrder,positionText,time,laps,q1Time,q2Time,q3Time
1954-01,900,13,13,111000,,,,
1954-01,897,14,14,111600,,,,
1954-01,895,15,15,112600,,,,
1954-01,896,16,16,112600,,,,
1954-01,894,17,17,113000,,,,
1954-01,902,18,18,116700,,,,
1954-02,905,1,1,255260,,,,
1954-02,920,2,2,257530,,,,
1954-02,911,3,3,257760,,,,
1954-02,940,4,4,259390,,,,
1954-02,963,5,5,259410,,,,
1954-02,909,6,6,260230,,,,
1954-02,925,7,7,260280,,,,
1954-02,916,8,8,260420,,,,
1954-02,918,9,9,260480,,,,
1954-02,904,10,10,260880,,,,
1954-02,932,11,11,261370,,,,
1954-02,933,12,12,260710,,,,
1954-02,924,13,13,257460,,,,
1954-02,956,14,14,257900,,,,
1954-02,915,15,15,257920,,,,
1954-02,913,16,16,258440,,,,
1954-02,929,17,17,258880,,,,
1954-02,943,18,18,259090,,,,
1954-02,914,19,19,259970,,,,
1954-02,930,20,20,260080,,,,
1954-02,912,21,21,260350,,,,
1954-02,960,22,22,260560,,,,
1954-02,957,23,23,261210,,,,
1954-02,958,24,24,261350,,,,
1954-02,928,25,25,257960,,,,
1954-02,931,26,26,258590,,,,
1954-02,908,27,27,259600,,,,
1954-02,938,28,28,260440,,,,
1954-02,949,29,29,260910,,,,
1954-02,923,30,30,261200,,,,
1954-02,927,31,31,261260,,,,
1954-02,907,32,32,261480,,,,
1954-02,954,33,33,261490,,,,
1954-03,978,1,1,262100,,,,
1954-03,968,2,2,263600,,,,
1954-03,967,3,3,266000,,,,
1954-03,979,4,4,267600,,,,
1954-03,970,5,5,269400,,,,
1954-03,969,6,6,270000,,,,
1954-03,971,7,7,274500,,,,
1954-03,974,8,8,280000,,,,
1954-03,976,9,9,280800,,,,
1954-03,973,10,10,282000,,,,
1954-03,980,11,11,283200,,,,
1954-03,977,12,12,283800,,,,
1954-03,975,13,13,286500,,,,
1954-03,966,14,14,294200,,,,
1954-04,989,1,1,149400,,,,
1954-04,990,2,2,150400,,,,
1954-04,985,3,3,150500,,,,
1954-04,981,4,4,150600,,,,
1954-04,986,5,5,151600,,,,
1954-04,1003,6,6,155100,,,,
1954-04,991,7,7,155300,,,,
1954-04,983,8,8,155600,,,,
1954-04,982,9,9,156100,,,,
1954-04,1002,10,10,156300,,,,
1954-04,988,11,11,158700,,,,
1954-04,997,12,12,162000,,,,
1954-04,998,13,13,162100,,,,
1954-04,987,14,14,162700,,,,
1954-04,996,15,15,172500,,,,
1954-04,1001,16,16,189300,,,,
1954-04,992,17,17,,,,,
1954-04,993,18,18,,,,,
1954-04,994,19,19,,,,,
1954-04,995,20,20,,,,,
1954-04,1004,21,21,,,,,
1954-05,1006,1,1,105000,,,,
1954-05,1015,2,2,106000,,,,
1954-05,1017,3,3,106000,,,,
1954-05,1013,4,4,107000,,,,
1954-05,1022,5,5,108000,,,,
1954-05,1007,6,6,108000,,,,
1954-05,1010,7,7,108000,,,,
1954-05,1016,8,8,108000,,,,
1954-05,1014,9,9,109000,,,,
1954-05,1011,10,10,109000,,,,
1954-05,1025,11,11,110000,,,,
1954-05,1024,12,12,111000,,,,
1954-05,1023,13,13,112000,,,,
1954-05,1018,14,14,112000,,,,
1954-05,1019,15,15,112000,,,,
1954-05,1008,16,16,113000,,,,
1954-05,1030,17,17,115000,,,,
1954-05,1034,18,18,115000,,,,
1954-05,1027,19,19,116000,,,,
1954-05,1033,20,20,116000,,,,
1954-05,1029,21,21,118000,,,,
1954-05,1028,22,22,118000,,,,
1954-05,1031,23,23,119000,,,,
1954-05,1026,24,24,120000,,,,
1954-05,1035,25,25,125000,,,,
1954-05,1032,26,26,132000,,,,
1954-05,1038,27,27,,,,,
1954-05,1039,28,28,,,,,
1954-05,1036,29,29,,,,,
1954-05,1037,30,30,,,,,
1954-05,1020,31,31,,,,,
1954-05,1009,32,32,,,,,
1954-06,1056,1,1,590100,,,,
1954-06,1042,2,2,593300,,,,
1954-06,1054,3,3,600700,,,,
1954-06,1058,4,4,601500,,,,
1954-06,1040,5,5,601800,,,,
1954-06,1049,6,6,605900,,,,
1954-06,1041,7,7,607500,,,,
1954-06,1045,8,8,611300,,,,
1954-06,1048,9,9,611900,,,,
1954-06,1044,10,10,,,,,
1954-06,1059,11,11,613100,,,,
1954-06,1061,12,12,616100,,,,
1954-06,1043,13,13,623000,,,,
1954-06,1053,14,14,628700,,,,
1954-06,1046,15,15,639100,,,,
1954-06,1050,16,16,643700,,,,
1954-06,1047,17,17,647000,,,,
1954-06,1062,18,18,664300,,,,
1954-06,1052,19,19,670300,,,,
1954-06,1051,20,20,673400,,,,
1954-06,1060,21,21,678300,,,,
1954-06,1055,22,22,,,,,
1954-06,1057,23,23,,,,,
1954-07,1071,1,1,159500,,,,
1954-07,1063,2,2,159700,,,,
1954-07,1078,3,3,161400,,,,
1954-07,1075,4,4,161700,,,,
1954-07,1065,5,5,161900,,,,
1954-07,1072,6,6,163200,,,,
1954-07,1064,7,7,165000,,,,
1954-07,1070,8,8,166200,,,,
1954-07,1076,9,9,176900,,,,
1954-07,1067,10,10,184100,,,,
1954-07,1073,11,11,188200,,,,
1954-07,1077,12,12,189300,,,,
1954-07,1079,13,13,192100,,,,
1954-07,1066,14,14,196400,,,,
1954-07,1068,15,15,200300,,,,
1954-07,966,16,16,200400,,,,
1954-07,1074,17,17,,,,,
1954-08,1087,1,1,119000,,,,
1954-08,1096,2,2,119200,,,,
1954-08,1093,3,3,119300,,,,
1954-08,1086,4,4,119600,,,,
1954-08,1095,5,5,120000,,,,
1954-08,1090,6,6,120200,,,,
1954-08,1099,7,7,120200,,,,
1954-08,1085,8,8,121400,,,,
1954-08,1088,9,9,121600,,,,
1954-08,1091,10,10,121700,,,,
1954-08,1094,11,11,122300,,,,
1954-08,1101,12,12,122400,,,,
1954-08,1098,13,13,123500,,,,
1954-08,1089,14,14,123500,,,,
1954-08,1082,15,15,124700,,,,
1954-08,1084,16,16,125200,,,,
1954-08,1102,17,17,125500,,,,
1954-08,1100,18,18,128000,,,,
1954-08,1083,19,19,129500,,,,
1954-08,1092,20,20,131000,,,,
1954-08,1081,21,21,227900,,,,
1954-09,1119,1,1,138100,,,,
1954-09,1103,2,2,139100,,,,
1954-09,1121,3,3,140600,,,,
1954-09,1114,4,4,140600,,,,
1954-09,1120,5,5,141000,,,,
1954-09,1105,6,6,141100,,,,
1954-09,1108,7,7,141500,,,,
1954-09,1122,8,8,141900,,,,
1954-09,1064,9,9,141900,,,,
1954-09,1107,10,10,142000,,,,
1954-09,1106,11,11,142300,,,,
1954-09,1104,12,12,143400,,,,
1954-09,1109,13,13,144200,,,,
1954-09,1116,14,14,145700,,,,
1954-09,1110,15,15,146100,,,,
1954-09,1126,16,16,147400,,,,
1954-09,1111,17,17,147500,,,,
1954-09,1125,18,18,147800,,,,
1954-09,1117,19,19,148000,,,,
1954-09,1115,20,20,149800,,,,
1954-09,1112,21,21,149800,,,,
1955-01,1134,1,1,103100,,,,
1955-01,1144,2,2,103200,,,,
1955-01,1128,3,3,103600,,,,
1955-01,1136,4,4,103800,,,,
1955-01,1132,5,5,103800,,,,
1955-01,1129,6,6,104100,,,,
1955-01,1142,7,7,104300,,,,
1955-01,1130,8,8,104600,,,,
1955-01,1148,9,9,104800,,,,
1955-01,1131,10,10,104900,,,,
1955-01,1145,11,11,105200,,,,
1955-01,1146,12,12,105300,,,,
1955-01,1140,13,13,105400,,,,
1955-01,1135,14,14,105800,,,,
1955-01,1147,15,15,106100,,,,
1955-01,1137,16,16,106200,,,,
1955-01,1149,17,17,106300,,,,
1955-01,1139,18,18,106400,,,,
1955-01,1138,19,19,107600,,,,
1955-01,1141,20,20,108800,,,,
1955-01,1143,21,21,111200,,,,
1955-02,1128,1,1,101100,,,,
1955-02,1161,2,2,101100,,,,
1955-02,1130,3,3,101200,,,,
1955-02,1163,4,4,102000,,,,
1955-02,1165,5,5,102500,,,,
1955-02,1166,6,6,103700,,,,
1955-02,1162,7,7,103700,,,,
1955-02,1167,8,8,104300,,,,
1955-02,1170,9,9,104400,,,,
1955-02,1151,10,10,105500,,,,
1955-02,1168,11,11,105600,,,,
1955-02,1157,12,12,105600,,,,
1955-02,1152,13,13,106000,,,,
1955-02,1169,14,14,106000,,,,
1955-02,1173,15,15,106000,,,,
1955-02,1154,16,16,106500,,,,
1955-02,1155,17,17,106700,,,,
1955-02,1171,18,18,106800,,,,
1955-02,1164,19,19,107300,,,,
1955-02,1153,20,20,109400,,,,
1955-02,1159,21,21,109400,,,,
1955-02,1160,22,22,117200,,,,
1955-03,1193,1,1,257060,,,,
1955-03,1183,2,2,257170,,,,
1955-03,1175,3,3,252490,,,,
1955-03,1186,4,4,253640,,,,
1955-03,1176,5,5,255190,,,,
1955-03,1180,6,6,256800,,,,
1955-03,1213,7,7,257580,,,,
1955-03,1190,8,8,258810,,,,
1955-03,1192,9,9,256590,,,,
1955-03,1187,10,10,256640,,,,
1955-03,1174,11,11,256580,,,,
1955-03,1218,12,12,256870,,,,
1955-03,1201,13,13,256930,,,,
1955-03,1178,14,14,257150,,,,
1955-03,1177,15,15,257160,,,,
1955-03,1209,16,16,257490,,,,
1955-03,1206,17,17,258220,,,,
1955-03,1220,18,18,258380,,,,
1955-03,1198,19,19,258380,,,,
1955-03,1200,20,20,259540,,,,
1955-03,1185,21,21,257390,,,,
1955-03,1204,22,22,257970,,,,
1955-03,1207,23,23,258610,,,,
1955-03,1221,24,24,259460,,,,
1955-03,1203,25,25,260750,,,,
1955-03,1202,26,26,262810,,,,
1955-03,1181,27,27,263140,,,,
1955-03,1199,28,28,264610,,,,
1955-03,1195,29,29,266010,,,,
1955-03,1196,30,30,266570,,,,
1955-03,1215,31,31,266640,,,,
1955-03,1216,32,32,267760,,,,
1955-03,1205,33,33,268430,,,,
1955-04,1163,1,1,258100,,,,
1955-04,1226,2,2,258600,,,,
1955-04,1228,3,3,259200,,,,
1955-04,1222,4,4,260900,,,,
1955-04,1231,5,5,263600,,,,
1955-04,1227,6,6,264000,,,,
1955-04,1139,7,7,266400,,,,
1955-04,1224,8,8,269700,,,,
1955-04,1238,9,9,273000,,,,
1955-04,1223,10,10,273200,,,,
1955-04,1233,11,11,290900,,,,
1955-04,1234,12,12,295400,,,,
1955-04,1232,13,13,309000,,,,
1955-05,1244,1,1,100000,,,,
1955-05,1245,2,2,100400,,,,
1955-05,1227,3,3,101100,,,,
1955-05,1248,4,4,101200,,,,
1955-05,1242,5,5,101500,,,,
1955-05,1246,6,6,101500,,,,
1955-05,1247,7,7,102100,,,,
1955-05,1223,8,8,102400,,,,
1955-05,1243,9,9,102700,,,,
1955-05,1252,10,10,104900,,,,
1955-05,1249,11,11,106000,,,,
1955-05,1251,12,12,108400,,,,
1955-05,1234,13,13,109200,,,,
1955-05,1250,14,14,110200,,,,
1955-05,1254,15,15,110400,,,,
1955-05,1253,16,16,113300,,,,
1955-06,1259,1,1,120400,,,,
1955-06,1226,2,2,120600,,,,
1955-06,1255,3,3,121400,,,,
1955-06,1260,4,4,122000,,,,
1955-06,1279,5,5,123000,,,,
1955-06,1257,6,6,123200,,,,
1955-06,1268,7,7,123800,,,,
1955-06,1258,8,8,124000,,,,
1955-06,1256,9,9,124200,,,,
1955-06,1263,10,10,125000,,,,
1955-06,1264,11,11,125000,,,,
1955-06,1261,12,12,125400,,,,
1955-06,1262,13,13,125400,,,,
1955-06,1271,14,14,126600,,,,
1955-06,1267,15,15,128400,,,,
1955-06,1277,16,16,128400,,,,
1955-06,1269,17,17,129600,,,,
1955-06,1265,18,18,130600,,,,
1955-06,1273,19,19,131600,,,,
1955-06,1276,20,20,131600,,,,
1955-06,1270,21,21,131600,,,,
1955-06,1278,22,22,131800,,,,
1955-06,1266,23,23,132800,,,,
1955-06,1275,24,24,133400,,,,
1955-06,1274,25,25,147400,,,,
1955-07,1288,1,1,166500,,,,
1955-07,1287,2,2,166800,,,,
1955-07,1289,3,3,168300,,,,
1955-07,1281,4,4,169600,,,,
1955-07,1280,5,5,169900,,,,
1955-07,1296,6,6,170100,,,,
1955-07,1292,7,7,171100,,,,
1955-07,1284,8,8,171600,,,,
1955-07,1286,9,9,171800,,,,
1955-07,1293,10,10,172200,,,,
1955-07,1294,11,11,175300,,,,
1955-07,1285,12,12,175400,,,,
1955-07,1299,13,13,175500,,,,
1955-07,1282,14,14,176200,,,,
1955-07,1283,15,15,176600,,,,
1955-07,1295,16,16,178400,,,,
1955-07,1300,17,17,179500,,,,
1955-07,1250,18,18,179800,,,,
1955-07,1291,19,19,179900,,,,
1955-07,1298,20,20,183100,,,,
1955-07,1297,21,21,185200,,,,
1955-07,1290,22,22,195900,,,,
1956-01,1314,1,1,102500,,,,
1956-01,1315,2,2,104700,,,,
1956-01,1316,3,3,104700,,,,
1956-01,1303,4,4,105100,,,,
1956-01,1308,5,5,105400,,,,
1956-01,1304,6,6,105600,,,,
1956-01,1302,7,7,105900,,,,
1956-01,1309,8,8,107400,,,,
1956-01,1317,9,9,107700,,,,
1956-01,1318,10,10,110400,,,,
1956-01,1307,11,11,117900,,,,
1956-01,1305,12,12,117900,,,,
1956-01,1311,13,13,,,,,
1956-02,1329,1,1,104000,,,,
1956-02,1333,2,2,104600,,,,
1956-02,1330,3,3,104900,,,,
1956-02,1334,4,4,105300,,,,
1956-02,1327,5,5,105600,,,,
1956-02,1326,6,6,105600,,,,
1956-02,1335,7,7,106000,,,,
1956-02,1331,8,8,106800,,,,
1956-02,1332,9,9,107000,,,,
1956-02,1324,10,10,109300,,,,
1956-02,1320,11,11,110000,,,,
1956-02,1319,12,12,110300,,,,
1956-02,1325,13,13,110400,,,,
1956-02,1322,14,14,110600,,,,
1956-02,1323,15,15,111600,,,,
1956-02,1328,16,16,111700,,,,
1956-02,1337,17,17,129100,,,,
1956-03,1344,1,1,247260,,,,
1956-03,1353,2,2,248070,,,,
1956-03,1343,3,3,248310,,,,
1956-03,1374,4,4,249180,,,,
1956-03,1383,5,5,248960,,,,
1956-03,1382,6,6,249750,,,,
1956-03,1362,7,7,249880,,,,
1956-03,1356,8,8,250790,,,,
1956-03,1342,9,9,251650,,,,
1956-03,1338,10,10,251690,,,,
1956-03,1367,11,11,252660,,,,
1956-03,1349,12,12,252920,,,,
1956-03,1341,13,13,253430,,,,
1956-03,1346,14,14,254630,,,,
1956-03,1351,15,15,255010,,,,
1956-03,1364,16,16,255360,,,,
1956-03,1365,17,17,255530,,,,
1956-03,1380,18,18,247340,,,,
1956-03,1339,19,19,250450,,,,
1956-03,1381,20,20,251790,,,,
1956-03,1354,21,21,251950,,,,
1956-03,1377,22,22,252020,,,,
1956-03,1348,23,23,252570,,,,
1956-03,1368,24,24,252820,,,,
1956-03,1370,25,25,253100,,,,
1956-03,1350,26,26,254060,,,,
1956-03,1347,27,27,254220,,,,
1956-03,1369,28,28,254970,,,,
1956-03,1361,29,29,256120,,,,
1956-03,1355,30,30,254470,,,,
1956-03,1359,31,31,257030,,,,
1956-03,1376,32,32,258820,,,,
1956-03,1373,33,33,259870,,,,
1956-04,1384,1,1,249800,,,,
1956-04,1396,2,2,254700,,,,
1956-04,1387,3,3,255300,,,,
1956-04,1397,4,4,256000,,,,
1956-04,1385,5,5,256000,,,,
1956-04,1388,6,6,259000,,,,
1956-04,1389,7,7,262200,,,,
1956-04,1386,8,8,263200,,,,
1956-04,1398,9,9,275700,,,,
1956-04,1393,10,10,275900,,,,
1956-04,1392,11,11,277200,,,,
1956-04,1395,12,12,281900,,,,
1956-04,1400,13,13,288900,,,,
1956-04,1399,14,14,289800,,,,
1956-04,1394,15,15,290400,,,,
1956-04,1391,16,16,291900,,,,
1956-05,1403,1,1,143300,,,,
1956-05,1404,2,2,144600,,,,
1956-05,1405,3,3,144900,,,,
1956-05,1408,4,4,146100,,,,
1956-05,1410,5,5,146800,,,,
1956-05,1409,6,6,147000,,,,
1956-05,1303,7,7,147800,,,,
1956-05,1302,8,8,149900,,,,
1956-05,1406,9,9,152800,,,,
1956-05,1416,10,10,153300,,,,
1956-05,1419,11,11,154500,,,,
1956-05,1415,12,12,155300,,,,
1956-05,1401,13,13,155600,,,,
1956-05,1413,14,14,155900,,,,
1956-05,1412,15,15,156900,,,,
1956-05,1402,16,16,157500,,,,
1956-05,1417,17,17,160400,,,,
1956-05,1411,18,18,162000,,,,
1956-05,1414,19,19,166800,,,,
1956-05,1418,20,20,167900,,,,
1956-06,1428,1,1,101000,,,,
1956-06,1422,2,2,102000,,,,
1956-06,1442,3,3,103000,,,,
1956-06,1423,4,4,103000,,,,
1956-06,1327,5,5,104000,,,,
1956-06,1437,6,6,104000,,,,
1956-06,1447,7,7,104000,,,,
1956-06,1424,8,8,104000,,,,
1956-06,1443,9,9,105000,,,,
1956-06,1438,10,10,105000,,,,
1956-06,1439,11,11,106000,,,,
1956-06,1425,12,12,107000,,,,
1956-06,1429,13,13,107000,,,,
1956-06,1450,14,14,108000,,,,
1956-06,1430,15,15,109000,,,,
1956-06,1436,16,16,109000,,,,
1956-06,1444,17,17,109000,,,,
1956-06,1435,18,18,109000,,,,
1956-06,1432,19,19,110000,,,,
1956-06,1448,20,20,111000,,,,
1956-06,1440,21,21,111000,,,,
1956-06,1445,22,22,113000,,,,
1956-06,1451,23,23,114000,,,,
1956-06,1433,24,24,114000,,,,
1956-06,1431,25,25,115000,,,,
1956-06,1434,26,26,116000,,,,
1956-06,1446,27,27,119000,,,,
1956-06,1449,28,28,121000,,,,
1956-07,1422,1,1,591200,,,,
1956-07,1423,2,2,591500,,,,
1956-07,1424,3,3,594400,,,,
1956-07,1428,4,4,603400,,,,
1956-07,1452,5,5,620300,,,,
1956-07,1456,6,6,621000,,,,
1956-07,1455,7,7,623500,,,,
1956-07,1454,8,8,631600,,,,
1956-07,1463,9,9,632400,,,,
1956-07,1453,10,10,637100,,,,
1956-07,1470,11,11,664100,,,,
1956-07,1460,12,12,676500,,,,
1956-07,1468,13,13,693200,,,,
1956-07,1462,14,14,699000,,,,
1956-07,1457,15,15,715800,,,,
1956-07,1469,16,16,717600,,,,
1956-07,1461,17,17,785200,,,,
1956-07,1459,18,18,811000,,,,
1956-07,1466,19,19,830100,,,,
1956-07,1471,20,20,857100,,,,
1956-07,1465,21,21,,,,,
1956-07,1458,22,22,,,,,
1956-08,1482,1,1,162600,,,,
1956-08,1483,2,2,163400,,,,
1956-08,1484,3,3,163700,,,,
1956-08,1479,4,4,165400,,,,
1956-08,1397,5,5,165600,,,,
1956-08,1488,6,6,165900,,,,
1956-08,1332,7,7,166000,,,,
1956-08,1487,8,8,167700,,,,
1956-08,1485,9,9,167800,,,,
1956-08,1480,10,10,170100,,,,
1956-08,1481,11,11,171600,,,,
1956-08,1495,12,12,171600,,,,
1956-08,1493,13,13,172700,,,,
1956-08,1492,14,14,174600,,,,
1956-08,1490,15,15,178400,,,,
1956-08,1475,16,16,179200,,,,
1956-08,1491,17,17,182600,,,,
1956-08,1489,18,18,182900,,,,
1956-08,1478,19,19,183300,,,,
1956-08,1472,20,20,184300,,,,
1956-08,1476,21,21,184800,,,,
1956-08,1494,22,22,185000,,,,
1956-08,1457,23,23,186600,,,,
1956-08,1473,24,24,188100,,,,
1956-08,1477,25,25,193300,,,,
1957-01,1499,1,1,102600,,,,
1957-01,1498,2,2,103700,,,,
1957-01,1500,3,3,104000,,,,
1957-01,1504,4,4,104200,,,,
1957-01,1502,5,5,104600,,,,
1957-01,1503,6,6,104800,,,,
1957-01,1505,7,7,104800,,,,
1957-01,1501,8,8,105100,,,,
1957-01,1510,9,9,106400,,,,
1957-01,1508,10,10,106800,,,,
1957-01,1506,11,11,108600,,,,
1957-01,1512,12,12,116100,,,,
1957-01,1511,13,13,118200,,,,
1957-01,1513,14,14,118200,,,,
1957-02,1529,1,1,102700,,,,
1957-02,1526,2,2,103300,,,,
1957-02,1522,3,3,103600,,,,
1957-02,1523,4,4,104400,,,,
1957-02,1527,5,5,106400,,,,
1957-02,1528,6,6,106700,,,,
1957-02,1532,7,7,106700,,,,
1957-02,1533,8,8,107300,,,,
1957-02,1525,9,9,107900,,,,
1957-02,1514,10,10,108400,,,,
1957-02,1516,11,11,108600,,,,
1957-02,1524,12,12,108700,,,,
1957-02,1518,13,13,109100,,,,
1957-02,1531,14,14,109200,,,,
1957-02,1520,15,15,109300,,,,
1957-02,1519,16,16,109400,,,,
1957-02,1517,17,17,109600,,,,
1957-02,1534,18,18,109900,,,,
1957-02,1515,19,19,111700,,,,
1957-02,1535,20,20,114300,,,,
1957-02,1521,21,21,118900,,,,
1957-03,1546,1,1,250090,,,,
1957-03,1580,2,2,250220,,,,
1957-03,1569,3,3,252150,,,,
1957-03,1547,4,4,252530,,,,
1957-03,1541,5,5,253340,,,,
1957-03,1540,6,6,253510,,,,
1957-03,1579,7,7,253920,,,,
1957-03,1548,8,8,254600,,,,
1957-03,1553,9,9,255810,,,,
1957-03,1570,10,10,248590,,,,
1957-03,1545,11,11,250820,,,,
1957-03,1576,12,12,251320,,,,
1957-03,1544,13,13,252080,,,,
1957-03,1552,14,14,254830,,,,
1957-03,1174,15,15,254980,,,,
1957-03,1542,16,16,255290,,,,
1957-03,1549,17,17,255710,,,,
1957-03,1577,18,18,256390,,,,
1957-03,1551,19,19,256470,,,,
1957-03,1565,20,20,256830,,,,
1957-03,1538,21,21,257790,,,,
1957-03,1556,22,22,252740,,,,
1957-03,1558,23,23,254300,,,,
1957-03,1543,24,24,254740,,,,
1957-03,1563,25,25,255130,,,,
1957-03,1571,26,26,255570,,,,
1957-03,1574,27,27,256320,,,,
1957-03,1567,28,28,256540,,,,
1957-03,1572,29,29,256770,,,,
1957-03,1581,30,30,257130,,,,
1957-03,1557,31,31,257430,,,,
1957-03,1555,32,32,257500,,,,
1957-03,1583,33,33,257550,,,,
1957-04,1498,1,1,141500,,,,
1957-04,1585,2,2,142600,,,,
1957-04,1587,3,3,142700,,,,
1957-04,1586,4,4,143200,,,,
1957-04,1588,5,5,143300,,,,
1957-04,1592,6,6,145100,,,,
1957-04,1589,7,7,145600,,,,
1957-04,1590,8,8,145900,,,,
1957-04,1501,9,9,146100,,,,
1957-04,1591,10,10,147600,,,,
1957-04,1595,11,11,147800,,,,
1957-04,1596,12,12,149900,,,,
1957-04,1593,13,13,150900,,,,
1957-04,1597,14,14,155000,,,,
1957-04,1594,15,15,158900,,,,
1957-05,1522,1,1,120200,,,,
1957-05,1585,2,2,120400,,,,
1957-05,1523,3,3,120400,,,,
1957-05,1498,4,4,120600,,,,
1957-05,1598,5,5,121200,,,,
1957-05,1600,6,6,121200,,,,
1957-05,1586,7,7,121400,,,,
1957-05,1588,8,8,121800,,,,
1957-05,1590,9,9,123200,,,,
1957-05,1599,10,10,123400,,,,
1957-05,1501,11,11,125400,,,,
1957-05,1602,12,12,125600,,,,
1957-05,1605,13,13,127000,,,,
1957-05,1597,14,14,127000,,,,
1957-05,1606,15,15,127400,,,,
1957-05,1601,16,16,128600,,,,
1957-05,1603,17,17,132600,,,,
1957-05,1607,18,18,132600,,,,
1957-05,1604,19,19,135400,,,,
1957-06,1608,1,1,565600,,,,
1957-06,1615,2,2,568400,,,,
1957-06,1609,3,3,570500,,,,
1957-06,1614,4,4,574700,,,,
1957-06,1618,5,5,576100,,,,
1957-06,1610,6,6,579200,,,,
1957-06,1617,7,7,581200,,,,
1957-06,1613,8,8,583100,,,,
1957-06,1619,9,9,585000,,,,
1957-06,1622,10,10,585000,,,,
1957-06,1623,11,11,600000,,,,
1957-06,1627,12,12,602200,,,,
1957-06,1611,13,13,604900,,,,
1957-06,1628,14,14,606000,,,,
1957-06,1626,15,15,608900,,,,
1957-06,1621,16,16,614500,,,,
1957-06,1633,17,17,615000,,,,
1957-06,1629,18,18,618800,,,,
1957-06,1625,19,19,620800,,,,
1957-06,1632,20,20,625900,,,,
1957-06,1624,21,21,632300,,,,
1957-06,1630,22,22,648200,,,,
1957-06,1631,23,23,668400,,,,
1957-06,1634,24,24,706400,,,,
1957-07,1498,1,1,584600,,,,
1957-07,1644,2,2,594700,,,,
1957-07,1647,3,3,600000,,,,
1957-07,1585,4,4,603100,,,,
1957-07,1586,5,5,604600,,,,
1957-07,1645,6,6,608800,,,,
1957-07,1638,7,7,626100,,,,
1957-07,1646,8,8,629600,,,,
1957-07,1639,9,9,636200,,,,
1957-07,1635,10,10,636600,,,,
1957-07,1640,11,11,649600,,,,
1957-07,1636,12,12,669800,,,,
1957-07,1637,13,13,670600,,,,
1957-07,1641,14,14,676300,,,,
1957-07,1642,15,15,684200,,,,
1957-07,1643,16,16,695200,,,,
1957-08,1652,1,1,102400,,,,
1957-08,1522,2,2,102700,,,,
1957-08,1653,3,3,102900,,,,
1957-08,1498,4,4,103100,,,,
1957-08,1649,5,5,103400,,,,
1957-08,1648,6,6,105100,,,,
1957-08,1657,7,7,105300,,,,
1957-08,1660,8,8,105500,,,,
1957-08,1658,9,9,105700,,,,
1957-08,1659,10,10,106100,,,,
1957-08,1654,11,11,108900,,,,
1957-08,1635,12,12,109200,,,,
1957-08,1511,13,13,109700,,,,
1957-08,1651,14,14,111600,,,,
1957-08,1636,15,15,112200,,,,
1957-08,1655,16,16,112800,,,,
1957-08,1637,17,17,112900,,,,
1957-08,1650,18,18,113700,,,,
1958-01,1661,1,1,102000,,,,
1958-01,1670,2,2,102600,,,,
1958-01,1669,3,3,102600,,,,
1958-01,1662,4,4,102700,,,,
1958-01,1668,5,5,102900,,,,
1958-01,1663,6,6,103700,,,,
1958-01,1667,7,7,104000,,,,
1958-01,1664,8,8,104200,,,,
1958-01,1665,9,9,109300,,,,
1958-01,1666,10,10,111700,,,,
1958-02,1693,1,1,99800,,,,
1958-02,1680,2,2,100800,,,,
1958-02,1686,3,3,101000,,,,
1958-02,1687,4,4,101000,,,,
1958-02,1688,5,5,101100,,,,
1958-02,1697,6,6,101500,,,,
1958-02,1694,7,7,101800,,,,
1958-02,1692,8,8,102300,,,,
1958-02,1696,9,9,102400,,,,
1958-02,1695,10,10,102600,,,,
1958-02,1681,11,11,103800,,,,
1958-02,1698,12,12,104300,,,,
1958-02,1690,13,13,104600,,,,
1958-02,1701,14,14,104700,,,,
1958-02,1691,15,15,105000,,,,
1958-02,1709,16,16,105000,,,,
1958-02,1682,17,17,105900,,,,
1958-02,1679,18,18,106000,,,,
1958-02,1704,19,19,109000,,,,
1958-02,1702,20,20,109800,,,,
1958-02,1684,21,21,110500,,,,
1958-02,1700,22,22,110800,,,,
1958-02,1685,23,23,110800,,,,
1958-02,1708,24,24,111400,,,,
1958-02,1705,25,25,112000,,,,
1958-02,1706,26,26,112400,,,,
1958-02,1699,27,27,114000,,,,
1958-02,1683,21,NC,,,,,
1958-03,1712,1,1,97100,,,,
1958-03,1710,2,2,98000,,,,
1958-03,1711,3,3,98100,,,,
1958-03,1722,4,4,98400,,,,
1958-03,1717,5,5,98500,,,,
1958-03,1714,6,6,99100,,,,
1958-03,1723,7,7,99200,,,,
1958-03,1718,8,8,99200,,,,
1958-03,1716,9,9,99200,,,,
1958-03,1713,10,10,99300,,,,
1958-03,1725,11,11,99400,,,,
1958-03,1715,12,12,99500,,,,
1958-03,1724,13,13,99800,,,,
1958-03,1721,14,14,102000,,,,
1958-03,1720,15,15,102300,,,,
1958-03,1719,16,16,104600,,,,
1958-03,1726,17,17,106700,,,,
1958-04,1777,1,1,246620,,,,
1958-04,1730,2,2,246700,,,,
1958-04,1736,3,3,247400,,,,
1958-04,1734,4,4,248480,,,,
1958-04,1729,5,5,248580,,,,
1958-04,1749,6,6,248820,,,,
1958-04,1727,7,7,249680,,,,
1958-04,1733,8,8,249960,,,,
1958-04,1746,9,9,250140,,,,
1958-04,1741,10,10,250980,,,,
1958-04,1732,11,11,251280,,,,
